customer_id,gender,date,value
1273,0,3/7/17 15:30,356
2960,1,3/7/17 15:33,393.4
1239,0,3/7/17 15:47,10
2961,0,3/7/17 15:53,135.1
2196,1,3/7/17 16:07,10
1247,1,3/7/17 16:35,313.56
2962,1,3/7/17 16:35,71.2
2333,0,3/7/17 17:24,1630
2963,1,3/7/17 17:26,149
2301,0,3/7/17 17:28,1072
2964,0,3/7/17 17:38,1062
2274,1,3/7/17 17:38,1782
1372,1,3/7/17 17:46,10
1469,0,3/7/17 18:02,10
2965,0,3/7/17 18:13,506
2403,1,3/7/17 18:31,446
2966,1,3/7/17 18:36,242.2
2967,1,3/7/17 18:56,10.89
1764,0,3/7/17 19:09,226.46
1452,0,3/7/17 19:38,788.26
2968,1,3/7/17 19:43,281.91
1700,1,3/7/17 19:51,10
2969,0,3/7/17 20:19,10
2780,1,3/7/17 20:23,178
1391,1,3/7/17 20:26,762
2970,0,3/7/17 20:30,280.9
2971,0,3/7/17 20:31,242.2
2972,1,3/7/17 20:43,10
2973,1,3/7/17 20:56,477.31
2974,1,3/7/17 21:19,243
2975,0,3/7/17 21:43,323
2976,1,3/7/17 22:18,161.2
2977,1,3/7/17 22:41,186
2978,1,3/7/17 23:28,159
2979,0,3/7/17 23:35,499.6
1874,1,3/7/17 23:35,722.93
2980,1,3/7/17 23:36,69
2981,0,3/7/17 23:41,288
2982,1,3/7/17 23:49,1584
1052,1,3/8/17 0:10,2157.9
2983,1,3/8/17 0:18,165.71
2984,0,3/8/17 0:32,339
2985,1,3/8/17 0:58,286
2348,0,3/8/17 1:07,476
2986,0,3/8/17 1:16,538.27
2987,1,3/8/17 1:23,193.8
2988,0,3/8/17 1:23,10
2989,0,3/8/17 1:47,622.73
1554,1,3/8/17 2:18,0
2990,0,3/8/17 2:29,208
1554,1,3/8/17 2:38,302.67
2991,0,3/8/17 3:21,200
2992,1,3/8/17 3:23,258
2993,0,3/8/17 3:29,94.6
2994,1,3/8/17 3:31,233.2
2995,0,3/8/17 3:48,197
2996,1,3/8/17 4:19,535.92
2055,0,3/8/17 5:43,208
2997,0,3/8/17 9:08,298
2486,0,3/8/17 11:31,2862
1925,0,3/8/17 14:17,476
1080,0,3/8/17 14:49,386.71
2998,1,3/8/17 14:53,475.12
2999,0,3/8/17 14:57,285.4
3000,0,3/8/17 16:02,161.85
3001,0,3/8/17 16:06,98.89
2677,0,3/8/17 16:18,204.69
3002,0,3/8/17 18:00,238.25
2566,1,3/8/17 18:12,278
2223,0,3/8/17 18:22,268
3003,1,3/8/17 18:24,426
1095,1,3/8/17 18:33,10
3004,0,3/8/17 18:50,268
3005,0,3/8/17 18:59,139
3006,0,3/8/17 19:30,178
3007,1,3/8/17 19:37,152.2
2146,1,3/8/17 19:42,1050
3008,1,3/8/17 19:44,346
2148,0,3/8/17 19:54,109
1740,1,3/8/17 20:33,10
3009,0,3/8/17 21:01,1012
3010,0,3/8/17 21:15,10
3011,1,3/8/17 21:19,109
1204,1,3/8/17 21:56,198
3012,0,3/8/17 22:10,109
3013,0,3/8/17 22:14,10
1571,0,3/8/17 23:24,237.35
3014,1,3/8/17 23:46,10
3015,0,3/8/17 23:59,268
3016,0,3/9/17 0:07,359.01
3016,0,3/9/17 0:09,258
3017,1,3/9/17 0:15,159
1514,1,3/9/17 0:27,146
1006,1,3/9/17 0:31,2397.43
1951,0,3/9/17 0:41,1757.24
1718,0,3/9/17 0:50,463.81
3018,1,3/9/17 1:03,744.8
3019,0,3/9/17 1:15,110.8
1525,0,3/9/17 2:25,112.8
2203,1,3/9/17 2:57,366
3020,0,3/9/17 3:49,10
2007,1,3/9/17 3:56,316
3021,0,3/9/17 6:30,206.2
3022,0,3/9/17 12:02,10
3023,1,3/9/17 13:10,258.4
3024,0,3/9/17 13:44,10
2246,0,3/9/17 13:50,109
3025,1,3/9/17 14:11,69.4
3026,0,3/9/17 14:27,268
3027,0,3/9/17 14:50,125
1816,0,3/9/17 14:56,192
3028,0,3/9/17 15:04,500
1886,0,3/9/17 15:34,639
3029,0,3/9/17 15:42,268
1410,0,3/9/17 16:00,456
3030,0,3/9/17 16:13,747
1095,1,3/9/17 16:27,366
1095,1,3/9/17 16:34,218
3031,0,3/9/17 16:37,10
3032,0,3/9/17 16:46,298
3033,1,3/9/17 16:47,154
1814,0,3/9/17 16:48,135.01
3034,0,3/9/17 17:11,337
3035,1,3/9/17 17:32,308
3036,1,3/9/17 17:42,596
3037,1,3/9/17 17:53,404
3038,0,3/9/17 18:03,664
3039,1,3/9/17 18:17,303
3040,0,3/9/17 18:18,812
2160,0,3/9/17 18:43,376
3041,0,3/9/17 18:48,406
3042,0,3/9/17 18:50,288
3043,0,3/9/17 18:51,94
2991,0,3/9/17 19:14,160
3044,1,3/9/17 19:20,178
3045,1,3/9/17 20:07,740.8
3046,0,3/9/17 20:22,260.2
3047,0,3/9/17 20:36,10.89
1568,1,3/9/17 20:46,10
3048,0,3/9/17 20:59,54
3049,0,3/9/17 21:33,258
3050,0,3/9/17 22:36,733.82
2593,1,3/9/17 22:38,288
3051,1,3/9/17 23:10,78
2967,1,3/9/17 23:53,291.79
3052,0,3/10/17 0:00,147.09
3053,0,3/10/17 0:10,178
3054,0,3/10/17 0:13,504
3055,0,3/10/17 1:00,1822
3056,1,3/10/17 1:19,260.2
3057,0,3/10/17 1:25,1080
3058,0,3/10/17 2:01,174
1764,0,3/10/17 2:27,226.46
3059,1,3/10/17 2:39,233.2
1162,0,3/10/17 2:43,108
3060,0,3/10/17 2:46,266.62
2198,0,3/10/17 3:21,526.6
1974,0,3/10/17 3:33,139.36
3061,1,3/10/17 3:53,472.6
2017,1,3/10/17 5:14,122.81
3062,1,3/10/17 10:07,426
2529,0,3/10/17 11:12,865
3063,0,3/10/17 14:26,10
3064,1,3/10/17 14:37,852
3065,1,3/10/17 15:38,405
1980,1,3/10/17 16:24,213.84
3066,0,3/10/17 17:23,208
3067,1,3/10/17 17:52,208
3068,1,3/10/17 18:55,208
3069,1,3/10/17 19:45,278
3070,1,3/10/17 20:00,272.2
2032,0,3/10/17 20:07,168
3071,1,3/10/17 20:21,169
3072,0,3/10/17 20:27,496
1474,1,3/10/17 21:06,308
3073,1,3/10/17 21:25,414.81
3074,0,3/10/17 21:37,89.2
3075,1,3/10/17 21:38,592
3076,0,3/10/17 22:03,223
3077,1,3/10/17 22:58,1106
3078,0,3/10/17 23:20,238
2134,0,3/10/17 23:22,84
3079,1,3/10/17 23:44,336
2316,1,3/11/17 1:14,308
1900,0,3/11/17 1:21,182
3080,0,3/11/17 1:39,355.6
2948,0,3/11/17 2:01,188
3081,1,3/11/17 2:06,198
2304,0,3/11/17 2:40,712
3079,1,3/11/17 3:14,0
1231,1,3/11/17 3:35,286
3082,1,3/11/17 5:24,10
3083,0,3/11/17 6:38,434
3084,1,3/11/17 6:39,139
1398,1,3/11/17 12:32,10.89
3085,0,3/11/17 13:04,571.6
3086,1,3/11/17 13:09,10.74
3087,0,3/11/17 13:47,288
2670,1,3/11/17 14:17,564
3088,0,3/11/17 16:21,147.09
3089,1,3/11/17 16:55,196
1137,1,3/11/17 17:27,903.66
3090,0,3/11/17 18:05,152.2
3091,0,3/11/17 18:36,10.89
1101,1,3/11/17 19:22,466
2125,1,3/11/17 19:35,270.91
3092,1,3/11/17 19:53,340.3
3093,0,3/11/17 20:19,10
3094,0,3/11/17 20:42,371.8
3095,0,3/11/17 20:55,278.2
1386,1,3/11/17 21:14,1444
3096,0,3/11/17 21:49,10.89
3097,0,3/12/17 0:48,436
3098,1,3/12/17 3:00,614.8
3099,0,3/12/17 3:49,10
3100,1,3/12/17 4:35,624.09
3101,0,3/12/17 5:58,386
3102,1,3/12/17 6:43,109
3103,0,3/12/17 9:59,296
2936,0,3/12/17 12:34,198
3104,1,3/12/17 14:01,241.3
3105,1,3/12/17 15:12,189.44
1445,0,3/12/17 17:49,265
3106,0,3/12/17 19:23,291.2
3107,0,3/12/17 19:56,10
1338,0,3/12/17 20:45,154
1468,1,3/12/17 21:02,10
3031,0,3/12/17 21:25,10
3108,1,3/12/17 21:57,109
3109,1,3/12/17 22:08,237
3110,1,3/12/17 22:11,224.2
3111,0,3/12/17 22:56,356
2286,1,3/12/17 22:57,1356.3
2708,1,3/12/17 23:25,10.84
3112,1,3/13/17 0:04,496
3113,0,3/13/17 0:21,1878
1928,0,3/13/17 0:24,218
3114,0,3/13/17 0:40,10
3115,0,3/13/17 1:13,109
3116,0,3/13/17 1:18,635.83
1313,1,3/13/17 1:20,1424
3117,1,3/13/17 1:23,69
3118,1,3/13/17 1:48,287
3119,1,3/13/17 2:16,313.3
3120,1,3/13/17 2:22,10
3121,1,3/13/17 2:40,0
3122,1,3/13/17 3:07,258
3123,1,3/13/17 4:19,233.2
2139,1,3/13/17 5:43,546
2300,0,3/13/17 5:47,463.67
2167,1,3/13/17 5:59,1068
2953,0,3/13/17 6:53,376
3124,1,3/13/17 7:19,231.29
3125,1,3/13/17 11:49,145.91
3126,1,3/13/17 12:38,149
3127,1,3/13/17 13:02,147.09
2183,1,3/13/17 13:11,10
1257,1,3/13/17 13:22,294
3128,1,3/13/17 13:26,278
3129,0,3/13/17 13:45,316
2875,1,3/13/17 13:48,10.89
3130,1,3/13/17 14:10,139
2878,0,3/13/17 14:38,208
3131,0,3/13/17 15:06,484
2954,1,3/13/17 15:22,208
2229,1,3/13/17 15:44,108
3132,1,3/13/17 15:53,208
3133,0,3/13/17 16:20,268
3134,1,3/13/17 16:29,268
1680,0,3/13/17 16:35,659.78
1668,1,3/13/17 17:12,268
3135,1,3/13/17 17:16,10
1562,0,3/13/17 18:04,208
3136,1,3/13/17 18:11,766
3137,1,3/13/17 18:27,445
1364,1,3/13/17 18:32,288
3138,0,3/13/17 19:27,336
3031,0,3/13/17 20:14,0
3139,1,3/13/17 20:34,193.8
3022,0,3/13/17 20:40,893.8
3140,0,3/13/17 21:31,1346
3141,0,3/13/17 21:40,452.92
2698,0,3/13/17 22:36,409.37
3142,0,3/13/17 23:31,356.02
2100,1,3/13/17 23:37,258
1021,1,3/14/17 0:14,540.02
2881,1,3/14/17 0:47,302.67
3143,0,3/14/17 2:16,178
3144,1,3/14/17 4:00,10
3145,1,3/14/17 7:12,1190
1500,1,3/14/17 12:35,194
3146,0,3/14/17 13:59,2530
1204,1,3/14/17 14:10,446
2755,1,3/14/17 14:31,466
3147,0,3/14/17 15:05,1238
2146,1,3/14/17 15:07,284
3148,0,3/14/17 15:07,268
3149,0,3/14/17 15:39,1738
3150,1,3/14/17 15:52,99.1
1247,1,3/14/17 15:57,551.81
3151,1,3/14/17 16:23,1345.7
3152,1,3/14/17 16:42,526
1668,1,3/14/17 16:59,258
3153,1,3/14/17 17:11,10
3154,0,3/14/17 17:16,511
3155,1,3/14/17 17:20,409.6
1738,0,3/14/17 18:07,574
3156,0,3/14/17 18:21,203
3157,0,3/14/17 18:28,474.4
3158,0,3/14/17 19:32,450.74
3159,1,3/14/17 20:31,178
2179,0,3/14/17 21:08,264
3160,1,3/14/17 21:11,496
1991,0,3/14/17 21:41,1320
3161,0,3/14/17 21:52,149
3162,1,3/14/17 22:26,1273.78
3163,1,3/14/17 22:44,143.2
3164,0,3/14/17 23:28,250
3165,0,3/15/17 0:16,442.03
3166,0,3/15/17 0:32,496
3167,1,3/15/17 1:16,152.2
2489,1,3/15/17 1:16,820
3168,1,3/15/17 1:36,108
3169,0,3/15/17 2:09,10.89
3170,0,3/15/17 2:18,88
3171,1,3/15/17 2:27,257
3172,1,3/15/17 2:30,10
3173,1,3/15/17 2:55,335.8
1135,0,3/15/17 3:17,416
3174,1,3/15/17 3:20,10
3175,0,3/15/17 3:25,392.79
3176,1,3/15/17 3:41,471.7
3177,0,3/15/17 5:15,290.8
3178,1,3/15/17 9:43,606
3162,1,3/15/17 10:19,376.71
3179,0,3/15/17 11:01,80.2
3180,0,3/15/17 11:38,147.09
3181,0,3/15/17 12:49,104
3182,1,3/15/17 14:10,362.8
3183,1,3/15/17 14:19,566
2552,1,3/15/17 14:33,291.79
3184,0,3/15/17 14:45,89
2062,1,3/15/17 14:47,208
2539,0,3/15/17 15:07,313.56
3185,1,3/15/17 15:23,99
3186,0,3/15/17 15:25,10
3187,1,3/15/17 16:23,10
2877,1,3/15/17 16:25,968
2500,0,3/15/17 17:26,10.89
2402,1,3/15/17 17:38,686
3188,1,3/15/17 18:00,10.89
2064,1,3/15/17 18:03,215.57
1559,1,3/15/17 18:04,208
2319,1,3/15/17 19:01,402
3189,1,3/15/17 19:28,346
3190,1,3/15/17 19:32,94.6
3191,0,3/15/17 19:41,307.57
3192,0,3/15/17 19:45,148.8
3193,0,3/15/17 20:31,982
3194,0,3/15/17 20:40,272.2
2853,0,3/15/17 21:09,724
3195,1,3/15/17 21:11,306
3196,0,3/15/17 21:11,124
3197,1,3/15/17 22:24,518.25
3068,1,3/15/17 23:27,100
2127,0,3/15/17 23:33,1418
3198,1,3/15/17 23:51,10
3199,1,3/16/17 0:03,664
3200,0,3/16/17 0:22,248
1959,0,3/16/17 1:46,99
3193,0,3/16/17 1:54,218
3201,1,3/16/17 2:21,290.91
3202,0,3/16/17 3:16,10
3203,1,3/16/17 3:58,10
3204,1,3/16/17 5:09,724
2145,1,3/16/17 11:55,324.45
3205,0,3/16/17 12:57,10
3206,0,3/16/17 13:37,601
3207,1,3/16/17 13:49,486
3208,1,3/16/17 13:55,1042
3209,1,3/16/17 14:26,842
2560,1,3/16/17 15:21,208
3210,0,3/16/17 16:20,507.36
2046,0,3/16/17 16:57,182.91
1764,0,3/16/17 17:22,10
1955,0,3/16/17 17:25,1003.83
3065,1,3/16/17 17:44,411.4
3211,1,3/16/17 17:56,268
3212,1,3/16/17 17:59,278.2
3213,0,3/16/17 18:03,10
3214,1,3/16/17 18:21,291.79
1101,1,3/16/17 18:25,10
3215,0,3/16/17 18:53,273.51
3216,1,3/16/17 19:26,10
3217,1,3/16/17 19:45,258
3218,1,3/16/17 19:54,109
3219,1,3/16/17 20:25,258
3220,0,3/16/17 20:54,288
1263,0,3/16/17 20:59,300.22
3221,0,3/16/17 21:21,1231.1
1938,1,3/16/17 21:58,108
3222,1,3/16/17 22:27,10
1556,1,3/16/17 23:32,280.9
3223,0,3/17/17 0:50,10
2834,1,3/17/17 1:18,544
3224,0,3/17/17 1:23,248
3225,0,3/17/17 1:32,526.78
2876,0,3/17/17 2:01,1414
1473,0,3/17/17 4:07,10.89
3226,0,3/17/17 8:19,1626
3227,1,3/17/17 12:42,916.73
3228,1,3/17/17 13:20,1024.12
3229,1,3/17/17 13:22,108
1940,1,3/17/17 13:41,568
3230,0,3/17/17 14:30,238
3231,0,3/17/17 15:57,1417.6
3232,0,3/17/17 17:08,149
2148,0,3/17/17 17:09,108
1757,1,3/17/17 17:54,278.2
3162,1,3/17/17 17:55,147
3233,1,3/17/17 18:43,134.2
3234,1,3/17/17 18:44,10
3235,0,3/17/17 19:18,280.9
1340,1,3/17/17 19:21,1940
3236,1,3/17/17 19:27,99
3006,0,3/17/17 19:42,178
3237,0,3/17/17 19:46,53.2
3238,0,3/17/17 19:59,308
3239,1,3/17/17 20:27,250
2626,1,3/17/17 20:35,182.91
3240,0,3/17/17 20:44,130.6
3241,0,3/17/17 21:27,623.75
3242,0,3/17/17 21:48,144
3243,0,3/17/17 22:01,174
2420,0,3/17/17 22:23,268
3244,1,3/17/17 22:24,10
3245,1,3/17/17 23:10,10
3246,1,3/17/17 23:11,1110
3247,1,3/17/17 23:18,426
2198,0,3/17/17 23:38,10
3248,1,3/17/17 23:44,10
3249,1,3/18/17 0:14,635.83
3250,1,3/18/17 0:28,10
3251,0,3/18/17 1:05,787.82
3252,1,3/18/17 1:16,268.3
1916,1,3/18/17 1:18,324.45
2491,1,3/18/17 1:54,318
3253,0,3/18/17 1:56,308
3116,0,3/18/17 2:01,308.12
3082,1,3/18/17 2:12,258
1143,1,3/18/17 2:19,610.22
3254,1,3/18/17 2:35,312
1045,0,3/18/17 2:39,530
2063,1,3/18/17 6:19,10
3255,0,3/18/17 9:07,10.89
3256,1,3/18/17 11:24,184
1286,0,3/18/17 11:50,268
2100,1,3/18/17 12:20,474
1439,0,3/18/17 12:22,172
2914,0,3/18/17 15:33,892
3248,1,3/18/17 15:34,10
3257,1,3/18/17 15:37,456
3258,0,3/18/17 16:46,76
3259,0,3/18/17 17:17,475.8
3260,1,3/18/17 17:38,258
2386,1,3/18/17 18:22,572.68
3261,0,3/18/17 18:23,208
3262,1,3/18/17 18:26,152.2
3263,1,3/18/17 19:17,165
3264,1,3/18/17 19:42,215.57
3265,1,3/18/17 20:11,436
2936,0,3/18/17 20:23,268
3266,1,3/18/17 20:28,98.2
3267,1,3/18/17 20:36,357.4
3268,0,3/18/17 20:39,168
3269,1,3/18/17 20:42,208
3270,1,3/18/17 20:54,278.2
3271,1,3/18/17 21:38,149
3067,1,3/18/17 21:39,208
2238,0,3/18/17 21:46,124
3272,1,3/18/17 22:31,820.04
3273,1,3/18/17 22:31,633.2
3113,0,3/18/17 23:12,2330
3274,1,3/18/17 23:17,308
3275,1,3/19/17 1:12,365.82
3276,1,3/19/17 1:39,10
2682,1,3/19/17 2:45,422
3277,1,3/19/17 3:34,152.2
1994,1,3/19/17 4:08,674
3098,1,3/19/17 4:23,552
3278,1,3/19/17 13:28,126.1
3279,1,3/19/17 14:10,200
1074,1,3/19/17 15:01,188
3280,0,3/19/17 16:04,156.78
3281,1,3/19/17 18:15,94.6
3282,0,3/19/17 19:01,442
3283,1,3/19/17 20:09,10
1266,1,3/19/17 21:17,10
3284,1,3/19/17 21:25,396
1402,1,3/19/17 21:25,108
2266,0,3/19/17 21:50,714
3285,0,3/19/17 22:06,268
3286,0,3/19/17 22:55,69
3287,0,3/20/17 0:16,676
2537,0,3/20/17 0:37,59
3288,1,3/20/17 0:53,256
3289,0,3/20/17 1:51,208
2129,1,3/20/17 2:10,480.46
2710,1,3/20/17 2:32,158
1257,1,3/20/17 2:45,404
3290,1,3/20/17 2:51,536
3291,0,3/20/17 2:54,474.4
3292,0,3/20/17 4:29,99
3051,1,3/20/17 13:21,146
2019,1,3/20/17 14:05,10
2813,0,3/20/17 14:36,226.46
2316,1,3/20/17 15:18,138
3279,1,3/20/17 15:52,193.8
2994,1,3/20/17 15:58,10
3293,1,3/20/17 16:18,237
3294,1,3/20/17 17:19,10.74
3295,0,3/20/17 17:21,98.2
3296,0,3/20/17 17:27,198
3297,1,3/20/17 17:30,595
3298,1,3/20/17 18:15,10
3299,0,3/20/17 18:24,174
2034,0,3/20/17 18:25,600
3300,1,3/20/17 18:36,188.2
3301,1,3/20/17 18:43,313.56
3302,1,3/20/17 19:02,195.1
3303,0,3/20/17 19:23,566
3304,0,3/20/17 19:31,1155.39
3305,0,3/20/17 19:50,10
3306,0,3/20/17 20:12,69
3186,0,3/20/17 20:13,0
3195,1,3/20/17 20:19,356
3113,0,3/20/17 20:47,278
3307,1,3/20/17 20:50,280.9
2536,0,3/20/17 21:30,1117
1795,0,3/20/17 21:53,335.34
2669,1,3/20/17 22:18,562
1698,0,3/20/17 23:09,178
3308,0,3/20/17 23:13,1863.72
3309,0,3/20/17 23:29,108
2936,0,3/21/17 0:47,366
3310,0,3/21/17 1:02,10
3311,1,3/21/17 1:16,865.87
3312,1,3/21/17 2:01,564
3313,1,3/21/17 2:24,564
3314,0,3/21/17 2:55,662
2106,1,3/21/17 3:11,148
1346,1,3/21/17 5:46,10
3315,1,3/21/17 8:18,298
2274,1,3/21/17 9:43,550
3316,1,3/21/17 12:26,75
3317,0,3/21/17 12:40,10.86
3318,0,3/21/17 13:44,227
3319,1,3/21/17 13:46,386
1998,1,3/21/17 14:42,278
3320,0,3/21/17 14:50,341.34
2364,1,3/21/17 15:27,586.26
3321,1,3/21/17 16:38,556
1474,1,3/21/17 16:53,266
2292,1,3/21/17 17:06,208
1062,0,3/21/17 17:32,269.39
3322,0,3/21/17 17:40,484.49
3323,0,3/21/17 17:59,197.2
2054,1,3/21/17 18:23,738
3324,1,3/21/17 18:43,270.01
3325,1,3/21/17 20:08,152.2
3326,0,3/21/17 20:12,1154.08
3327,0,3/21/17 20:30,308
3328,0,3/21/17 20:48,238
3329,0,3/21/17 21:02,149
3330,1,3/21/17 22:00,198
3322,0,3/21/17 22:44,968.99
2561,1,3/21/17 23:00,193.8
3085,0,3/22/17 0:56,99
2996,1,3/22/17 1:29,119
3331,1,3/22/17 1:41,702
3332,0,3/22/17 1:57,1918.38
3333,1,3/22/17 2:20,463.6
3013,0,3/22/17 3:07,251.2
3334,0,3/22/17 3:14,1087.67
2988,0,3/22/17 3:18,268
3334,0,3/22/17 3:26,59.4
2055,0,3/22/17 3:35,188
3335,0,3/22/17 3:36,10
3336,0,3/22/17 4:54,10
3337,0,3/22/17 5:16,50
3079,1,3/22/17 9:31,208
3338,0,3/22/17 10:44,146
2027,1,3/22/17 14:32,278
3339,0,3/22/17 15:08,99
3340,1,3/22/17 15:09,149
3341,1,3/22/17 15:59,99.1
3342,1,3/22/17 16:40,150
3343,1,3/22/17 16:48,69
1854,1,3/22/17 17:34,280.9
3344,1,3/22/17 18:05,149
3345,0,3/22/17 18:36,10
3346,0,3/22/17 18:36,154.66
2461,0,3/22/17 19:05,139
2527,1,3/22/17 19:28,10.89
2400,0,3/22/17 19:32,258
1378,0,3/22/17 20:08,162.22
3347,1,3/22/17 20:30,246.7
3348,0,3/22/17 20:40,69
3349,0,3/22/17 20:41,3619.9
3350,1,3/22/17 20:44,242.2
2541,0,3/22/17 21:17,875.37
1168,1,3/22/17 21:20,335.34
2337,1,3/22/17 21:45,10
3349,0,3/22/17 21:58,155.04
3351,1,3/22/17 22:24,216
3352,0,3/22/17 22:24,313.57
2536,0,3/22/17 22:40,10
3353,0,3/22/17 23:11,90.09
1977,0,3/22/17 23:16,534
2004,1,3/22/17 23:49,554.44
1119,1,3/23/17 1:10,326
3354,1,3/23/17 1:19,10
3355,1,3/23/17 1:45,320
1266,1,3/23/17 3:03,584
3356,0,3/23/17 4:08,198
3357,1,3/23/17 4:12,348.4
3358,1,3/23/17 5:51,148
1186,0,3/23/17 11:38,494
3359,0,3/23/17 13:06,400
2182,1,3/23/17 13:52,149.25
2482,1,3/23/17 14:23,376
3360,0,3/23/17 14:37,103.6
1186,0,3/23/17 14:40,278
3361,1,3/23/17 15:38,173
2494,0,3/23/17 15:48,200
3362,0,3/23/17 15:54,99
3363,0,3/23/17 16:10,10
3364,1,3/23/17 16:11,174
2197,1,3/23/17 16:13,212.6
3365,0,3/23/17 16:49,10
3366,1,3/23/17 16:54,299.8
2798,1,3/23/17 17:12,288
3367,0,3/23/17 17:44,488.8
3368,0,3/23/17 18:06,278.2
3369,1,3/23/17 18:33,346
3370,0,3/23/17 19:38,208
3371,0,3/23/17 19:45,657.61
3372,1,3/23/17 19:48,229.01
3373,0,3/23/17 19:51,295.03
2149,1,3/23/17 19:59,930
3147,0,3/23/17 20:04,1082
2489,1,3/23/17 20:55,268
1307,1,3/23/17 21:30,313.91
3374,0,3/23/17 21:35,1572.16
3375,1,3/23/17 21:51,294.4
3376,1,3/23/17 22:02,10
3377,0,3/23/17 22:38,304
1880,1,3/23/17 23:13,546
3378,0,3/24/17 0:06,250
3379,0,3/24/17 0:41,10
3380,1,3/24/17 1:00,1347.43
3381,1,3/24/17 2:08,78
1466,1,3/24/17 2:46,362
3382,0,3/24/17 3:42,616
3383,1,3/24/17 4:10,606
3384,0,3/24/17 4:16,168
3385,0,3/24/17 4:41,524
3386,1,3/24/17 11:38,387.6
3387,1,3/24/17 12:01,263
3388,1,3/24/17 13:19,100
3389,1,3/24/17 15:11,506
2677,0,3/24/17 15:23,753.42
3390,1,3/24/17 15:23,271.3
3023,1,3/24/17 15:47,138
3391,0,3/24/17 15:57,10
2527,1,3/24/17 16:22,108
3392,1,3/24/17 16:55,591.4
3393,1,3/24/17 17:10,5480
2378,1,3/24/17 17:14,405
3394,0,3/24/17 17:18,208
3395,0,3/24/17 17:27,10
3396,1,3/24/17 18:18,291.79
3397,0,3/24/17 18:26,1702
3398,1,3/24/17 18:34,506
3399,1,3/24/17 19:22,780
2536,0,3/24/17 20:18,10
3400,0,3/24/17 20:34,335.34
2459,1,3/24/17 20:37,556
1790,1,3/24/17 20:54,582
3401,0,3/24/17 21:05,233.2
3402,1,3/24/17 21:07,256
1676,0,3/24/17 21:11,205.3
3403,0,3/24/17 21:12,844.65
3404,1,3/24/17 21:40,169
2167,1,3/24/17 22:06,354
1037,0,3/24/17 22:18,10
3405,1,3/24/17 22:52,258
3406,1,3/24/17 23:25,446
3407,0,3/24/17 23:39,188.2
3408,0,3/24/17 23:54,332.01
3409,0,3/25/17 0:41,670.23
3410,0,3/25/17 0:41,339.4
3411,1,3/25/17 1:32,409.37
3374,0,3/25/17 1:57,291.79
3412,0,3/25/17 2:24,10
3413,0,3/25/17 2:46,916.73
3414,1,3/25/17 2:52,99
3415,1,3/25/17 12:55,178
1034,1,3/25/17 14:39,198
2319,1,3/25/17 15:14,10
3416,1,3/25/17 15:55,248
1258,0,3/25/17 16:00,386
3417,0,3/25/17 16:19,474.7
3418,1,3/25/17 18:09,246
3419,1,3/25/17 19:34,168
1897,0,3/25/17 19:40,973.44
3373,0,3/25/17 20:06,267.74
3420,0,3/25/17 21:33,342.4
1135,0,3/25/17 22:29,546
3421,1,3/25/17 22:46,394
3422,1,3/25/17 23:18,499
3423,0,3/26/17 0:16,148
3424,1,3/26/17 2:11,298
3425,1,3/26/17 2:40,324.45
3426,0,3/26/17 3:15,58
3427,1,3/26/17 4:24,186
3428,0,3/26/17 7:47,367
3429,1,3/26/17 10:09,516
1392,1,3/26/17 12:10,258
3430,0,3/26/17 13:38,406
3431,0,3/26/17 14:25,820
3319,1,3/26/17 16:12,356
3432,0,3/26/17 16:32,10
3433,1,3/26/17 17:16,10.89
3434,0,3/26/17 17:16,1862
2936,0,3/26/17 19:14,278
3435,0,3/26/17 19:47,10
3436,0,3/26/17 20:41,208
3437,1,3/26/17 20:51,10.89
3438,0,3/26/17 21:58,133.6
3439,0,3/26/17 22:28,288
3440,0,3/26/17 23:19,318
2936,0,3/26/17 23:33,98
1790,1,3/27/17 0:05,258
3441,1,3/27/17 0:12,614.8
3442,1,3/27/17 0:25,288
3443,0,3/27/17 1:02,10
3444,0,3/27/17 1:05,396
3445,1,3/27/17 1:28,268
3446,1,3/27/17 1:34,242.2
1757,1,3/27/17 1:38,10
1015,0,3/27/17 2:48,446
1872,0,3/27/17 4:41,206
2953,0,3/27/17 5:40,208
3447,0,3/27/17 8:48,318
3448,1,3/27/17 10:47,10
2274,1,3/27/17 11:24,1092
3449,1,3/27/17 12:00,288
1186,0,3/27/17 12:01,1564
1491,1,3/27/17 12:27,258
3450,0,3/27/17 14:56,184
3451,0,3/27/17 15:01,182.91
2046,0,3/27/17 15:27,453.79
1955,0,3/27/17 15:52,291.79
3452,1,3/27/17 16:02,334.57
3453,1,3/27/17 16:23,1030
3454,0,3/27/17 16:32,258
3455,1,3/27/17 16:57,195.1
3456,1,3/27/17 17:02,192.7
1475,0,3/27/17 17:05,1764
3272,1,3/27/17 17:13,456.68
3457,0,3/27/17 17:35,416.8
3458,0,3/27/17 18:19,134.2
2808,1,3/27/17 18:37,453.82
3459,1,3/27/17 19:00,10
3460,0,3/27/17 19:19,125.2
1930,0,3/27/17 19:35,805
3461,1,3/27/17 19:50,263.7
3462,0,3/27/17 20:29,208
3463,1,3/27/17 20:30,208
3146,0,3/27/17 21:08,424
1813,1,3/27/17 21:13,346
3464,0,3/27/17 22:19,242.2
3465,1,3/27/17 22:55,340.13
3466,0,3/28/17 0:07,193.8
3467,0,3/28/17 0:13,10
3187,1,3/28/17 0:56,409.37
